"","group","time","mean_rate","lower_ci","upper_ci","percent_mean_upper","percent_mean_lower","mean_percent_mean","cutoff_mean","cutoff_upper","cutoff_lower","y_for_percent"
"834","21-25",535,4.8215352156048,3.8150551740236,5.6926362830849,0.180668817819851,0.208746798804612,0.194707808312231,682,682,682,0.80030487804878
"835","21-25",538,4.87100522427523,4.04933670967262,5.71175558222508,0.172603049933075,0.168685615549689,0.170644332741382,682,682,682,0.804878048780488
"836","21-25",541,4.84643109379306,4.11049694131719,5.79881404020069,0.196512222700819,0.151850740933549,0.174181481817184,682,682,682,0.809451219512195
"837","21-25",544,4.89783909957597,4.01710650650741,5.75766775655909,0.175552654854987,0.17982064644484,0.177686650649913,682,682,682,0.814024390243902
"838","21-25",547,4.8726090567816,3.99712431006845,5.72273782861127,0.174470958355766,0.17967473616515,0.177072847260458,682,682,682,0.81859756097561
"839","21-25",550,4.87637422996906,3.9611065848513,5.83435957083813,0.196454434317514,0.187694299484387,0.19207436690095,682,682,682,0.823170731707317
"840","21-25",553,4.90594901706449,4.07715952138469,5.77084192464005,0.176294719852811,0.168935611193063,0.172615165522937,682,682,682,0.827743902439024
"841","21-25",556,4.87742570621602,3.95151087922623,5.62206263357401,0.152670070690978,0.189836787428615,0.171253429059796,682,682,682,0.832317073170732
"842","21-25",559,4.85797837858887,3.75785805348141,5.74639728771347,0.182878316840649,0.226456406219538,0.204667361530094,682,682,682,0.836890243902439
"843","21-25",562,4.92522979747786,4.128297351638,5.89711067147227,0.197327010912688,0.161806144811346,0.179566577862017,682,682,682,0.841463414634146
"844","21-25",565,4.95353086288224,4.04951360748301,5.89043800177841,0.189139255377734,0.182499570593817,0.185819412985776,682,682,682,0.846036585365854
"845","21-25",568,4.85319562081651,3.85994638838867,5.68541769524892,0.171479194216447,0.20465880834631,0.188069001281379,682,682,682,0.850609756097561
"846","21-25",571,4.84293933861779,3.95863197676091,5.72770251831798,0.182691361141994,0.182597241060894,0.182644301101444,682,682,682,0.855182926829268
"847","21-25",574,4.83526417823148,3.88782325613003,5.75232836246646,0.189661650414807,0.195943983033411,0.192802816724109,682,682,682,0.859756097560976
"848","21-25",577,4.9002364900822,3.97302675040266,5.73986345631311,0.171344172455812,0.189217345235512,0.180280758845662,682,682,682,0.864329268292683
"849","21-25",580,4.87951112565222,3.99956470859413,5.75238849111378,0.178886233268887,0.180334954547414,0.179610593908151,682,682,682,0.86890243902439
"850","21-25",583,4.87661309738473,3.95815788883421,5.52242881468568,0.132431198539678,0.188338748678478,0.160384973609078,682,682,682,0.873475609756098
"851","21-25",586,4.93413086076876,4.22211115505042,5.75952503077002,0.167282585989757,0.144304990242476,0.155793788116117,682,682,682,0.878048780487805
"852","21-25",589,4.86364965519252,3.84648635851785,5.72753087774492,0.177619952874302,0.209135807220145,0.193377880047224,682,682,682,0.882621951219512
"853","21-25",592,4.91132525987707,4.0575862502802,5.83255825864569,0.187573200719286,0.173830679994149,0.180701940356717,682,682,682,0.887195121951219
"854","21-25",595,4.85437388017728,3.94610184590155,5.61207098446893,0.156085444383608,0.187103848342757,0.171594646363182,682,682,682,0.891768292682927
"855","21-25",598,4.87013406099535,4.03815706390529,5.69623077011921,0.169625044973613,0.170832463063658,0.170228754018636,682,682,682,0.896341463414634
"856","21-25",601,4.95591884454353,4.22673484638447,5.73346609765155,0.156892652502592,0.147133966683474,0.152013309593033,682,682,682,0.900914634146341
"857","21-25",604,4.8413141347081,4.09569908835045,5.73138835225671,0.18384971368983,0.154010879197494,0.168930296443662,682,682,682,0.905487804878049
"858","21-25",607,4.82290972095883,3.96009628213183,5.69206270761135,0.18021340579432,0.178898940421274,0.179556173107797,682,682,682,0.910060975609756
"859","21-25",610,4.92922355249689,4.11775546942349,5.81865534027881,0.180440545718683,0.164623915801578,0.17253223076013,682,682,682,0.914634146341463
"860","21-25",613,4.93247371596928,4.0007799306247,5.63581907130518,0.142594851151211,0.188889761810215,0.165742306480713,682,682,682,0.919207317073171
"861","21-25",616,4.82244533615789,3.9116668100543,5.57409707040887,0.155865267899508,0.188862384665042,0.172363826282275,682,682,682,0.923780487804878
"862","21-25",619,4.86450696666144,3.98573709018807,5.71544599792647,0.174928114420819,0.18064932016666,0.17778871729374,682,682,682,0.928353658536585
"863","21-25",622,4.91932383394878,4.10655983711344,5.67418386407518,0.153447924065709,0.165218640664876,0.159333282365292,682,682,682,0.932926829268293
"864","21-25",625,4.86542724418601,4.02041948802947,5.61594875196744,0.154256033461043,0.173675961790672,0.163965997625858,682,682,682,0.9375
"865","21-25",628,4.86559838146025,4.03351538568704,5.80687439312536,0.193455344619425,0.171013497321061,0.182234420970243,682,682,682,0.942073170731707
"866","21-25",631,4.87169681844995,3.95997753581549,5.67391298508035,0.164668737921511,0.187146145708746,0.175907441815128,682,682,682,0.946646341463415
"867","21-25",634,4.9028307421616,4.12757237165692,5.69508744198607,0.161591688860786,0.158124644980682,0.159858166920734,682,682,682,0.951219512195122
"868","21-25",637,4.88932179840874,3.974281827972,5.77164816506051,0.180459868061646,0.187150694547155,0.1838052813044,682,682,682,0.955792682926829
"869","21-25",640,4.88833715762129,4.083281511752,5.6746119194607,0.160847080814289,0.16468905885801,0.16276806983615,682,682,682,0.960365853658537
"870","21-25",643,4.91632726402065,3.98067444631979,5.68650422307313,0.156656975358189,0.190315405678602,0.173486190518396,682,682,682,0.964939024390244
"871","21-25",646,4.84468193709382,4.04570985688555,5.75550068460255,0.188003827565015,0.164917344540384,0.176460586052699,682,682,682,0.969512195121951
"872","21-25",649,4.87583709102168,3.96811361299608,5.69470207644074,0.16794346696425,0.18616772075857,0.17705559386141,682,682,682,0.974085365853658
"873","21-25",652,4.90283347426757,4.07822010062794,5.63516764914665,0.149369579595701,0.168191185355898,0.1587803824758,682,682,682,0.978658536585366
"874","21-25",655,4.93654049332549,4.08834308176386,5.75148075879679,0.165083273716309,0.1718202074324,0.168451740574354,682,682,682,0.983231707317073
"875","21-25",658,4.8479701601931,4.04263921209592,5.69400062209603,0.174512308027331,0.16611714212059,0.170314725073961,682,682,682,0.98780487804878
"876","21-25",661,4.91231154249516,4.07822470463359,5.69225853530268,0.15877392670648,0.169795183112083,0.164284554909281,682,682,682,0.992378048780488
"877","21-25",664,4.89759423053372,4.15843547798306,5.75470017900863,0.175005504361989,0.150922824096456,0.162964164229222,682,682,682,0.996951219512195
"878","21-25",667,4.88021359563058,4.09403847193581,5.72207216634926,0.172504451746215,0.16109440873626,0.166799430241238,682,682,682,1.0015243902439
"879","21-25",670,4.86665615815917,4.0963889419416,5.6400639282324,0.158919747962177,0.158274427283338,0.158597087622757,682,682,682,1.00609756097561
"880","21-25",673,4.88841266883682,3.98719166939011,5.6758683835887,0.161086178295019,0.184358617101193,0.172722397698106,682,682,682,1.01067073170732
"881","21-25",676,4.91105627001348,4.20620514532059,5.65970903310922,0.152442310153713,0.143523324910093,0.147982817531903,682,682,682,1.01524390243902
"882","21-25",679,4.9365460093464,4.13298135399668,5.66077718973724,0.146708078688957,0.162778722983301,0.154743400836129,682,682,682,1.01981707317073
"883","21-25",682,4.92188218451419,4.22760507493864,5.62003930233549,0.141847588310409,0.14105927032548,0.141453429317945,682,682,682,1.02439024390244
"884","21-25",685,4.93544540838782,4.12672020385687,5.71976886658701,0.158916448932092,0.163860632144064,0.161388540538078,682,682,682,1.02896341463415
"885","21-25",688,4.87477606735569,4.22951027882757,5.6679014128088,0.16269985215615,0.132368293355912,0.147534072756031,682,682,682,1.03353658536585
"886","21-25",691,4.90091277304608,4.0927027327079,5.5756553623722,0.137676922763666,0.164910105069234,0.15129351391645,682,682,682,1.03810975609756
"887","21-25",694,4.86956195010693,4.02919215458696,5.75372447927225,0.181569212636447,0.172576055943086,0.177072634289766,682,682,682,1.04268292682927
"888","21-25",697,4.87901087465273,4.15882248146342,5.59501831055786,0.146752580451277,0.147609507683371,0.147181044067324,682,682,682,1.04725609756098
"889","21-25",700,4.87576824466381,4.07528574068755,5.59664268512862,0.147848380868748,0.164175667055615,0.156012023962182,682,682,682,1.05182926829268
"890","21-25",703,4.90052479774707,4.10304639793519,5.71305495799237,0.165804723734659,0.162733264849207,0.164268994291933,682,682,682,1.05640243902439
"891","21-25",706,4.94579314762758,4.16659805034487,5.72602841487139,0.157757359427391,0.157547045342258,0.157652202384824,682,682,682,1.0609756097561
"892","21-25",709,4.85362610206887,4.08445377752949,5.61019100172273,0.155876221971728,0.158473748979453,0.157174985475591,682,682,682,1.0655487804878
"893","21-25",712,4.8631195191614,4.05368169048677,5.5851723937452,0.148475247572838,0.16644415698305,0.157459702277944,682,682,682,1.07012195121951
"894","21-25",715,4.90575400884173,4.09290630476188,5.66823190394006,0.155425219797835,0.165692715658965,0.1605589677284,682,682,682,1.07469512195122
"895","21-25",718,4.88964425492266,4.05722196227338,5.65880822643781,0.157304689546852,0.17024189271259,0.163773291129721,682,682,682,1.07926829268293
"896","21-25",721,4.8984129103847,4.14872807747921,5.65713567912773,0.154891550104835,0.153046475791403,0.153969012948119,682,682,682,1.08384146341463
"897","21-25",724,4.96245626179499,4.16986045060022,5.70481818445036,0.149595660594668,0.159718447756772,0.15465705417572,682,682,682,1.08841463414634
"898","21-25",727,4.89895629873297,4.04395017430325,5.66435685137,0.156237473037876,0.17452822035805,0.165382846697963,682,682,682,1.09298780487805
"899","21-25",730,4.94097722043837,4.20942331046042,5.76922343495534,0.167628017204963,0.14805854739663,0.157843282300797,682,682,682,1.09756097560976
"900","21-25",733,4.93675990191217,4.13462070423979,5.78482348169421,0.171785461847871,0.162482926779908,0.16713419431389,682,682,682,1.10213414634146
"901","21-25",736,4.89698289309901,4.23856591617451,5.60620918533657,0.144829236229726,0.134453599552566,0.139641417891146,682,682,682,1.10670731707317
"902","21-25",739,4.92408090485999,4.09448667175431,5.73211887582763,0.164099247469739,0.168476970450849,0.166288108960294,682,682,682,1.11128048780488
"903","21-25",742,4.88067466253519,4.124924988349,5.66195070751753,0.160075419691367,0.154845329066376,0.157460374378872,682,682,682,1.11585365853659
"904","21-25",745,4.89470524677619,4.09426698327892,5.68695117216233,0.161857739218912,0.163531453507739,0.162694596363326,682,682,682,1.12042682926829
"905","21-25",748,4.89001743267141,3.92077327162663,5.59441478896881,0.144048025594173,0.198208733279564,0.171128379436868,682,682,682,1.125
"906","21-25",751,4.94243487628993,4.23402843826993,5.66931646288891,0.147069532486106,0.143331466322075,0.14520049940409,682,682,682,1.12957317073171
"907","21-25",754,4.90824867050592,4.12748922529097,5.64076300854043,0.149241488605956,0.159070882024906,0.154156185315431,682,682,682,1.13414634146341
"908","21-25",757,4.91695630355083,4.27665627662177,5.62828644126892,0.144668793823608,0.130222842628611,0.13744581822611,682,682,682,1.13871951219512
"909","21-25",760,4.93527630237175,4.18700310800527,5.74660344445545,0.164393458922207,0.151617285136981,0.158005372029594,682,682,682,1.14329268292683
"910","21-25",763,4.88170018581542,4.14043489214395,5.67748171587248,0.163013192077902,0.151845722894934,0.157429457486418,682,682,682,1.14786585365854
"911","21-25",766,4.93332653217819,4.149198666953,5.70371508990382,0.156160058066434,0.158945056669295,0.157552557367864,682,682,682,1.15243902439024
"912","21-25",769,4.9098277375976,4.21871399967625,5.77203842073346,0.175609151525494,0.1407613005705,0.158185226047997,682,682,682,1.15701219512195
"913","21-25",772,4.89432611828483,4.0076893749778,5.60247353053649,0.144687418683868,0.181156041072665,0.162921729878266,682,682,682,1.16158536585366
"914","21-25",775,4.9063808718422,4.06539896463986,5.66517409603148,0.154654366224198,0.171405752869441,0.163030059546819,682,682,682,1.16615853658537
"915","21-25",778,4.86957703621559,4.13110254040174,5.547169891492,0.139148195056176,0.151650644464959,0.145399419760567,682,682,682,1.17073170731707
"916","21-25",781,4.88681714238293,4.08552854535397,5.60178293190427,0.146305001535765,0.163969425022977,0.155137213279371,682,682,682,1.17530487804878
"917","21-25",784,4.88934198766502,4.18129112053818,5.56984033525223,0.139179944725485,0.144815165090339,0.141997554907912,682,682,682,1.17987804878049
"918","21-25",787,4.8961062611821,4.11081330298841,5.54809884290796,0.133165529289074,0.160391322471848,0.146778425880461,682,682,682,1.1844512195122
"919","21-25",790,4.91491331069456,4.20030962964353,5.79857914851203,0.179792761734915,0.145394971564625,0.16259386664977,682,682,682,1.1890243902439
"920","21-25",793,4.94545570029069,4.16866908627123,5.62572553397712,0.137554529837653,0.157070786009427,0.14731265792354,682,682,682,1.19359756097561
"921","21-25",796,4.9283842789496,4.12179723222001,5.58605862992228,0.133446239933397,0.1636615574347,0.148553898684048,682,682,682,1.19817073170732
"922","21-25",799,4.91711716606683,4.13746415059547,5.53436851958829,0.125531146131951,0.158558966390259,0.142045056261105,682,682,682,1.20274390243902
"923","21-25",802,4.87520786959425,4.1775453502029,5.62079193436782,0.152933799894693,0.143104158438564,0.148018979166629,682,682,682,1.20731707317073
"924","21-25",805,4.87263537343436,4.11054624884598,5.59698038673343,0.148655698156321,0.156401837236436,0.152528767696378,682,682,682,1.21189024390244
"925","21-25",808,4.92222615368881,4.153843540321,5.70130815150776,0.158278383295146,0.156104695187963,0.157191539241555,682,682,682,1.21646341463415
"926","21-25",811,4.96071746062586,4.18798782081545,5.62841550224934,0.134597071275098,0.155769734104736,0.145183402689917,682,682,682,1.22103658536585
"927","21-25",814,4.86892289054514,4.15626720146601,5.56668474346559,0.143309283923026,0.146368243059059,0.144838763491042,682,682,682,1.22560975609756
"928","21-25",817,4.90359742863747,4.27047984725282,5.72042925876306,0.166578077016523,0.129112878982924,0.147845477999724,682,682,682,1.23018292682927
"929","21-25",820,4.85671593178801,4.04141713272695,5.70064459821902,0.173765292902422,0.167870390303208,0.170817841602815,682,682,682,1.23475609756098
"930","21-25",823,4.89491401582861,4.08343150938683,5.60889791868109,0.145862399327891,0.165780747898268,0.15582157361308,682,682,682,1.23932926829268
"931","21-25",826,4.91895829031046,4.2221938999876,5.70532825059503,0.159865140924977,0.141648769759926,0.150756955342451,682,682,682,1.24390243902439
"932","21-25",829,4.912197912477,4.2441138964679,5.51437526301031,0.122588169544996,0.136005109711106,0.129296639628051,682,682,682,1.2484756097561
"933","21-25",832,4.89045139558237,4.1232415298455,5.68561897885431,0.162595948502878,0.156879151570733,0.159737550036806,682,682,682,1.2530487804878
"934","21-25",835,4.91961956466185,4.20892495405112,5.71987448226921,0.162666016566743,0.144461294469948,0.153563655518346,682,682,682,1.25762195121951
"935","21-25",838,4.94131658047379,4.1929277120373,5.71117818232644,0.155800906360635,0.151455357342178,0.153628131851407,682,682,682,1.26219512195122
"936","21-25",841,4.90490803936866,4.20882528793438,5.4605296787088,0.113278706732218,0.141915555979288,0.127597131355753,682,682,682,1.26676829268293
